Depth	AC	CNL	DEN	GR	PE	RLLD	LIMSTONE	LIMSTON_BP	LIMSTON_DT	LIMSTON_SVM	LIMSTON_STACK	LIMSTON_RF	LIMSTON_ADA	LIMSTON_XGB	LIMSTON_GBC
3503.25	164.8000031	6.109	2.792999983	44.02099991	3.575000048	313.10501100000005	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3503.375	164.3379974	6.209	2.790999889	45.55500031	3.538000107	318.1979981	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3503.5	162.4600067	6.253	2.792999983	41.78099823	3.484999895	332.0899962999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3503.625	160.0729981	6.145	2.796000004	35.0719986	3.440000057	353.2640075999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3503.75	158.5729981	5.934	2.798000097	30.49600029	3.423000097	364.1449889999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3503.875	158.9089966	5.738	2.795000076	28.9659996	3.430000067	357.6860046	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3504.0	160.4649963	5.588	2.786000013	29.22200012	3.440999985	351.5849914999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3504.125	162.0800018	5.445	2.773999929	28.39900017	3.444000006	359.8229981	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3504.25	163.3209992	5.4	2.763999939	25.04899979	3.437999964	369.14999389999986	5.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0
3504.375	163.6940002	5.494	2.757999897	23.54299927	3.420000076	377.91598510000006	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3504.5	163.2850037	5.639	2.75699997	23.40200043	3.381000042	391.78100589999997	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3504.625	162.4190064	5.788	2.765000105	20.73800087	3.322999954	417.39300540000005	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3504.75	161.3930054	5.86	2.77699995	16.75499916	3.266000032	456.8569946	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3504.875	160.7440033	5.767	2.789000034	15.52200031	3.23300004	501.0480041999999	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3505.0	160.6549988	5.564	2.796999931	20.21800041	3.230000019	565.2269898000001	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3505.125	160.4279938	5.336	2.802999973	28.08799934	3.240999937	635.8209838999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3505.25	159.7489929	5.117	2.805999994	31.96100044	3.257999897	633.5239868000003	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3505.375	159.0720062	5.003	2.803999901	27.30699921	3.286999941	581.5560302999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3505.5	159.5269928	5.003	2.796000004	20.25499916	3.335000038	508.2630004999999	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3505.625	162.0070038	5.087	2.786000013	18.79000092	3.410000086	426.08700560000017	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3505.75	166.2740021	5.359	2.77699995	26.04199982	3.523999929	348.2309876	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3505.875	171.7960053	5.831	2.769000053	38.84500122	3.681999922	283.5130004999999	5.0	2.0	5.0	2.0	5.0	5.0	5.0	5.0	5.0
3506.0	177.6880035	6.276	2.766000032	52.13199997	3.851000071	249.28799440000003	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.125	182.1580048	6.444	2.76699996	65.49299622	4.005000114	274.2210083	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.25	183.6529999	6.21	2.769000053	78.20500183	4.163000107	360.22601319999995	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.375	181.7680054	5.45	2.769000053	81.65200043	4.348999977	534.4910278	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.5	176.8110046	4.328	2.767999888	68.73999786	4.527999878	828.4660033999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.625	170.4230042	3.236	2.767999888	48.90499878	4.625	1224.916016	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.75	164.9490051	2.498	2.769999981	34.40800095	4.580999851	1606.1750489999993	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3506.875	161.0480042	2.217	2.773000002	26.61199951	4.416999817	2065.437988000001	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3507.0	158.7649994	2.316	2.779000044	21.27899933	4.201000214	2682.933105999999	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3507.125	158.0440064	2.646	2.78399992	18.27799988	4.000999928	2815.9240719999984	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3507.25	157.9129944	3.073	2.788000107	19.07399941	3.84800005	2026.621948	4.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3507.375	158.2460022	3.525	2.792000055	22.27300072	3.729000092	1277.7039800000007	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3507.5	158.996994	3.979	2.799999952	26.37599945	3.622999907	834.1870116999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3507.625	160.2030029	4.447	2.809000015	32.07400131	3.519999981	511.17300420000015	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3507.75	161.8809967	5.027	2.816999912	40.70100021	3.424000025	353.75201420000013	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3507.875	164.1609955	5.819	2.819000006	49.02000046	3.349999905	267.2460021999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3508.0	168.1920013	6.776	2.815000057	54.36000061	3.315999985	200.20599369999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3508.125	173.2859955	7.759	2.805000067	57.76499939	3.329999924	156.16000369999995	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3508.25	178.2870026	8.674	2.788000107	68.34799957	3.375	128.15699769999998	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3508.375	182.3820038	9.455	2.766000032	83.63800049	3.431999922	111.18599699999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3508.5	184.0180054	10.013	2.74000001	92.3219986	3.463999987	103.26399989999996	2.0	5.0	2.0	5.0	2.0	5.0	5.0	2.0	5.0
3508.625	185.0169983	10.268	2.713999987	91.33899689	3.436000109	103.35299680000004	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3508.75	186.2969971	10.132	2.697999954	84.0739975	3.358999968	111.2170029	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3508.875	185.2769928	9.614	2.697999954	72.60900116	3.296999931	125.31199650000002	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3509.0	181.1679993	8.749	2.71600008	60.60400009	3.313999891	143.11099239999993	2.0	2.0	2.0	2.0	2.0	5.0	5.0	2.0	2.0
3509.125	175.4539948	7.792	2.746999979	52.1230011	3.407000065	163.18400569999997	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3509.25	168.5679932	7.367	2.776000023	48.78699875	3.513000011	179.17599490000003	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3509.375	167.1139984	7.665	2.792000055	48.81399918	3.573999882	185.79499820000007	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3509.5	171.2980042	8.396	2.792000055	53.11000061	3.575999975	189.29699710000003	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3509.625	176.1589966	9.221	2.785000086	64.4240036	3.53399992	201.0489959999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3509.75	178.7749939	9.744	2.780999899	76.3259964	3.470000029	228.61999509999995	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3509.875	176.9160004	9.511	2.786000013	75.16600037	3.405999899	280.0960083	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3510.0	171.1730042	8.73	2.796999931	58.24599838	3.35800004	359.3009948999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3510.125	166.8860016	7.928	2.805000067	37.6629982	3.338000059	430.97500609999975	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3510.25	165.0809937	7.324	2.808000088	24.22900009	3.355999947	453.7999878000001	4.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0
3510.375	163.9089966	6.971	2.805999994	19.3010006	3.407999992	423.6499939	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3510.5	163.4640045	6.971	2.802000046	19.9109993	3.474999905	358.97601319999984	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3510.625	164.2189941	7.385	2.799999952	24.62800026	3.530999899	290.2579956000001	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3510.75	165.6150055	8.148	2.801000118	31.53499985	3.555999994	235.25399779999998	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3510.875	167.7290039	9.118	2.802000046	39.50400162	3.551000118	194.55200200000004	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3511.0	169.8000031	9.91	2.802000046	47.97800064	3.526000023	172.62399290000005	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3511.125	170.1649933	10.269	2.801000118	55.5719986	3.483999968	169.24699399999992	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3511.25	168.25	10.263	2.796999931	62.58200073	3.434000015	174.70199589999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3511.375	164.5359955	9.934	2.786000013	64.72599793	3.400000095	177.87500000000003	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3511.5	160.7109985	9.46	2.759999991	57.24300003	3.400000095	171.4409943	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3511.625	158.7920075	9.302	2.707000017	43.22299957	3.421000004	143.00100710000004	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3511.75	162.371994	9.822	2.627000094	34.77199936	3.424999952	102.3089981	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3511.875	171.7310028	10.89	2.540999889	36.34700012	3.388999939	71.12699890000002	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3512.0	185.220993	11.875	2.49000001	45.54100037	3.332999945	55.57400131	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3512.125	195.0420075	11.81	2.500999928	57.19900131	3.292999983	54.372001649999994	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3512.25	193.5410004	10.358	2.569000006	63.85300064	3.285000086	69.75099944999998	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3512.375	179.9689941	8.53	2.65899992	59.67100143	3.303999901	109.73699950000002	5.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3512.5	167.1990051	7.21	2.733999968	48.15599823	3.351999998	177.4499969999999	2.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3512.625	157.8320007	6.458	2.779000044	36.10699844	3.427000046	266.2479857999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3512.75	151.6779938	6.184	2.802999973	29.99500084	3.496999979	369.05999759999986	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3512.875	150.1100006	6.233	2.815000057	28.95599937	3.516000032	443.7820128999998	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.0	152.0119934	6.364	2.825999975	27.98399925	3.476000071	460.6700133999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.125	156.2310028	6.557	2.836999893	27.12599945	3.421000004	429.4159851000001	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.25	162.0200043	6.909	2.845000029	29.3390007	3.397000074	381.6040039000001	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.375	168.5839996	7.337	2.84800005	36.91600037	3.427000046	328.3280029000001	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.5	173.6900024	7.678	2.842999935	46.6969986	3.522000074	293.1960144	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.625	176.0440064	7.84	2.83100009	52.48799896	3.674999952	277.49899289999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.75	176.1710053	7.749	2.813999891	51.17699814	3.855000019	267.2349854	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3513.875	175.1600037	7.543	2.796000004	47.1969986	4.000999928	250.0500031000001	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3514.0	173.845993	7.547	2.782999992	47.17499924	4.059999943	224.02400209999996	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3514.125	172.7339935	7.963	2.775000095	51.88999939	4.019999981	197.30999759999995	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3514.25	171.9669952	8.602	2.773999929	55.26300049	3.911000013	179.06700130000004	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3514.375	170.9069977	9.14	2.778000116	56.22900009	3.775000095	171.3200072999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3514.5	168.9889984	9.34	2.78399992	56.69300079	3.653000116	172.48899839999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3514.625	166.7230072	9.149	2.789000034	56.10699844	3.585999966	181.11700440000007	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3514.75	164.8320007	8.64	2.789000034	54.01100159	3.595000029	196.44099429999991	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3514.875	164.5930023	7.918	2.78399992	50.24599838	3.686000109	218.1690064	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3515.0	165.923996	7.103	2.775000095	47.72399902	3.842999935	246.6049957	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3515.125	168.0440064	6.303	2.760999918	49.81000137	4.040999889	284.9639892999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3515.25	170.3990021	5.606	2.743999958	53.54399872	4.251999855	332.64498899999995	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3515.375	172.4570007	5.057	2.730000019	54.11700058	4.452000141	383.9259948999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3515.5	173.8280029	4.652	2.721999884	54.06000137	4.626999855	437.3670043999998	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3515.625	174.2769928	4.367	2.720000029	53.93399811	4.761000156	497.60501099999993	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3515.75	173.7920075	4.194	2.72300005	51.60800171	4.836999893	559.4639893000001	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3515.875	172.3370056	4.027	2.730999947	47.00899887	4.831999779	612.7830200000001	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3516.0	169.6620026	3.797	2.740999937	42.88600159	4.737999916	652.5139771000003	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3516.125	166.2969971	3.619	2.753000021	39.71300125	4.553999901	652.3880005000003	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3516.25	163.1349945	3.608	2.769000053	35.73899841	4.288000107	565.4379882999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3516.375	161.2030029	3.818	2.789000034	32.24700165	3.996999979	433.88598629999984	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3516.5	161.5720062	4.333	2.809000015	33.63700104	3.755000114	305.5580139	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3516.625	165.6589966	5.225	2.823999882	41.99900055	3.618999958	207.2519988999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3516.75	173.598999	6.469	2.828000069	53.4640007	3.575000048	146.66600039999994	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3516.875	182.378006	7.887	2.819000006	66.65899658	3.562000036	120.28299709999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3517.0	187.3560028	9.08	2.799000025	78.47200012	3.526000023	120.65899660000005	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3517.125	186.4160004	9.681	2.782000065	81.31800079	3.467000008	141.86300659999998	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3517.25	180.2079926	9.416	2.778000116	71.48600006	3.421999931	187.20300290000006	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3517.375	171.2949982	8.306	2.785000086	51.53499985	3.417000055	258.36999510000004	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3517.5	162.6779938	6.876	2.796000004	33.51100159	3.430999994	333.58599849999996	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3517.625	157.0769959	5.704	2.805000067	24.36000061	3.424999952	387.302002	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3517.75	154.8890076	4.951	2.812999964	21.28000069	3.388000011	422.9450073000001	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3517.875	154.4210053	4.539	2.818000078	19.01600075	3.345000029	448.8959960999999	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3518.0	154.8209992	4.416	2.822000027	16.71999931	3.33100009	455.3869933999998	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3518.125	155.7140045	4.498	2.823999882	16.85199928	3.35800004	434.3410034000001	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3518.25	156.7570038	4.687	2.828000069	19.12100029	3.40899992	383.9830016999999	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3518.375	157.8569946	5.007	2.829999924	22.11300087	3.457999945	312.97399900000016	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
3518.5	160.3009949	5.523	2.828000069	27.31200028	3.49000001	247.12600710000004	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3518.625	164.0789948	6.21	2.819999933	36.78900147	3.500999928	204.26300050000006	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3518.75	167.4250031	6.963	2.809000015	49.06100082	3.502000094	188.53500369999995	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3518.875	168.7610016	7.44	2.802000046	56.77099991	3.515000105	194.5610045999999	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3519.0	167.625	7.084	2.799000025	52.50500107	3.562999964	216.88800049999995	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3519.125	164.923996	6.13	2.796999931	39.94900131	3.654999971	245.9920044000001	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3519.25	162.6690064	5.349	2.790999889	30.11300087	3.76699996	254.22399900000002	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3519.375	163.0500031	5.17	2.778000116	29.79299927	3.85800004	217.0720062000001	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3519.5	165.5319977	5.7	2.759999991	35.1590004	3.895999908	162.54800419999998	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3519.625	168.0919952	6.698	2.737999916	37.15100098	3.865999937	118.41899870000006	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3519.75	169.4830017	7.502	2.713000059	31.66300011	3.757999897	91.45700073	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3519.875	169.9839935	7.814	2.691999912	22.74099922	3.60800004	80.74099731	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3520.0	170.6349945	7.78	2.684000015	16.77700043	3.476999998	84.88700103999999	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3520.125	171.1269989	7.397	2.694000006	15.61600018	3.420000076	105.09300229999995	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3520.25	170.6470032	6.841	2.71600008	16.14100075	3.443000078	140.50300600000006	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3520.375	168.9309998	6.45	2.737999916	17.76000023	3.519999981	184.90600590000005	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3520.5	166.3300018	6.329	2.75699997	21.40500069	3.617000103	232.02499390000006	4.0	1.0	4.0	1.0	4.0	4.0	4.0	4.0	4.0
3520.625	164.3609924	6.394	2.769999981	30.10199928	3.707999945	277.0719909999999	5.0	2.0	5.0	2.0	5.0	5.0	5.0	5.0	5.0
3520.75	164.6430054	6.532	2.77699995	42.81700134	3.799000025	307.99099729999995	5.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3520.875	166.7230072	6.56	2.773999929	54.1609993	3.944000006	319.24700930000006	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3521.0	169.576004	6.338	2.762000084	60.11199951	4.175000191	321.32101439999997	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3521.125	172.3320007	5.84	2.746999979	60.86299896	4.458000183	329.0310058999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3521.25	173.4759979	5.193	2.73300004	60.38999939	4.704999924	374.2569884999998	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3521.375	172.4669952	4.505	2.72300005	59.88000107	4.850999832	663.6350098000003	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3521.5	170.1820068	3.762	2.717000008	56.82699966	4.894000053	1383.6949459999994	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3521.625	167.0350037	2.975	2.711999893	46.66799927	4.890999794	2745.788086	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3521.75	163.5599976	2.233	2.709000111	31.52700043	4.901000023	5283.534179999998	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3521.875	160.9669952	1.661	2.70600009	20.07399941	4.945000172	8182.253906000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.0	159.3739929	1.289	2.704999924	15.76099968	5.0	8960.828125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.125	158.529007	1.084	2.70600009	15.06000042	5.040999889	8818.146483999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.25	158.2440033	1.014	2.710000038	14.1420002	5.056000233	8688.698242000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.375	158.151001	1.019	2.713000059	12.56799984	5.048999786	8365.964844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.5	158.1089935	1.049	2.713999987	12.02299976	5.032999992	7904.020020000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.625	158.2819977	1.094	2.713000059	13.58100033	5.013000011	7020.148925999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.75	158.6490021	1.179	2.710000038	16.9090004	4.992000103	5410.665039000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3522.875	159.0720062	1.346	2.707000017	21.02300072	4.97300005	3787.8310550000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3523.0	159.6750031	1.662	2.704999924	24.75	4.953000069	2603.4829099999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3523.125	161.0599976	2.194	2.703999996	28.9810009	4.921000004	1683.3480229999993	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3523.25	163.5429993	2.957	2.703999996	35.29000092	4.846000195	984.2189941000004	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3523.375	166.2799988	3.866	2.703999996	44.69400024	4.68200016	597.9450073000003	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3523.5	169.0220032	4.79	2.707000017	53.18600082	4.414999962	434.6979981	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3523.625	171.0899963	5.425	2.713999987	52.8769989	4.103000164	412.19198609999984	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3523.75	171.0269928	5.476	2.724999905	43.23500061	3.86500001	536.5269775	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3523.875	168.3419952	5.0	2.737999916	33.66500092	3.786999941	956.6060181	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3524.0	165.5350037	4.202	2.746999979	30.81299973	3.901000023	2441.073974999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3524.125	164.0769959	3.295	2.747999907	31.53199959	4.15199995	5216.711913999999	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3524.25	163.3999939	2.432	2.740999937	30.43700028	4.453999996	10327.441409999996	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
3524.375	162.7559967	1.738	2.730000019	25.375	4.729000092	19397.093749999993	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
3524.5	161.9380035	1.262	2.719000101	20.69199944	4.933000088	26286.562500000025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3524.625	161.076004	0.986	2.714999914	19.44199944	5.054999828	28783.265630000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3524.75	160.3930054	0.845	2.717000008	20.81299973	5.113999844	27958.40234000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3524.875	160.0709992	0.773	2.720000029	21.90600014	5.144999981	22481.654299999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.0	160.052002	0.755	2.720000029	21.62199974	5.177999973	19147.558589999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.125	160.1549988	0.779	2.719000101	19.58699989	5.211999893	20207.710940000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.25	160.1519928	0.811	2.71600008	17.47900009	5.236999989	20512.33203000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.375	160.0570068	0.824	2.713999987	16.88299942	5.244999886	18666.06055000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.5	159.9839935	0.825	2.713999987	16.93099976	5.237999916	18381.74023000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.625	159.9120026	0.806	2.713999987	16.87199974	5.221000195	19891.996089999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3525.75	159.7290039	0.77	2.713000059	16.42300034	5.202000141	21696.07227000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
